Natureza,Mes,Ano,Regiao,Ocorrencias
LESÃO CORPORAL CULPOSA - OUTRAS,Dez,2021,Grande São Paulo (exclui a Capital),51
LATROCÍNIO,Jan,2021,Grande São Paulo (exclui a Capital),2
LATROCÍNIO,Fev,2021,Grande São Paulo (exclui a Capital),2
LATROCÍNIO,Mar,2021,Grande São Paulo (exclui a Capital),5
LATROCÍNIO,Abr,2021,Grande São Paulo (exclui a Capital),5
LATROCÍNIO,Mai,2021,Grande São Paulo (exclui a Capital),2
LATROCÍNIO,Jun,2021,Grande São Paulo (exclui a Capital),6
LATROCÍNIO,Jul,2021,Grande São Paulo (exclui a Capital),3
LATROCÍNIO,Ago,2021,Grande São Paulo (exclui a Capital),0
LATROCÍNIO,Set,2021,Grande São Paulo (exclui a Capital),1
LATROCÍNIO,Out,2021,Grande São Paulo (exclui a Capital),2
LATROCÍNIO,Nov,2021,Grande São Paulo (exclui a Capital),5
LATROCÍNIO,Dez,2021,Grande São Paulo (exclui a Capital),0
Nº DE VÍTIMAS EM LATROCÍNIO,Jan,2021,Grande São Paulo (exclui a Capital),2
Nº DE VÍTIMAS EM LATROCÍNIO,Fev,2021,Grande São Paulo (exclui a Capital),2
Nº DE VÍTIMAS EM LATROCÍNIO,Mar,2021,Grande São Paulo (exclui a Capital),5
Nº DE VÍTIMAS EM LATROCÍNIO,Abr,2021,Grande São Paulo (exclui a Capital),5
Nº DE VÍTIMAS EM LATROCÍNIO,Mai,2021,Grande São Paulo (exclui a Capital),2
Nº DE VÍTIMAS EM LATROCÍNIO,Jun,2021,Grande São Paulo (exclui a Capital),6
Nº DE VÍTIMAS EM LATROCÍNIO,Jul,2021,Grande São Paulo (exclui a Capital),4
Nº DE VÍTIMAS EM LATROCÍNIO,Ago,2021,Grande São Paulo (exclui a Capital),0
Nº DE VÍTIMAS EM LATROCÍNIO,Set,2021,Grande São Paulo (exclui a Capital),1
Nº DE VÍTIMAS EM LATROCÍNIO,Out,2021,Grande São Paulo (exclui a Capital),2
Nº DE VÍTIMAS EM LATROCÍNIO,Nov,2021,Grande São Paulo (exclui a Capital),6
Nº DE VÍTIMAS EM LATROCÍNIO,Dez,2021,Grande São Paulo (exclui a Capital),0
TOTAL DE ESTUPRO (4),Jan,2021,Grande São Paulo (exclui a Capital),230
TOTAL DE ESTUPRO (4),Fev,2021,Grande São Paulo (exclui a Capital),205
TOTAL DE ESTUPRO (4),Mar,2021,Grande São Paulo (exclui a Capital),231
TOTAL DE ESTUPRO (4),Abr,2021,Grande São Paulo (exclui a Capital),184
TOTAL DE ESTUPRO (4),Mai,2021,Grande São Paulo (exclui a Capital),166
TOTAL DE ESTUPRO (4),Jun,2021,Grande São Paulo (exclui a Capital),208
TOTAL DE ESTUPRO (4),Jul,2021,Grande São Paulo (exclui a Capital),177
TOTAL DE ESTUPRO (4),Ago,2021,Grande São Paulo (exclui a Capital),197
TOTAL DE ESTUPRO (4),Set,2021,Grande São Paulo (exclui a Capital),208
TOTAL DE ESTUPRO (4),Out,2021,Grande São Paulo (exclui a Capital),195
TOTAL DE ESTUPRO (4),Nov,2021,Grande São Paulo (exclui a Capital),207
TOTAL DE ESTUPRO (4),Dez,2021,Grande São Paulo (exclui a Capital),176
ESTUPRO,Jan,2021,Grande São Paulo (exclui a Capital),61
ESTUPRO,Fev,2021,Grande São Paulo (exclui a Capital),40
ESTUPRO,Mar,2021,Grande São Paulo (exclui a Capital),44
ESTUPRO,Abr,2021,Grande São Paulo (exclui a Capital),46
ESTUPRO,Mai,2021,Grande São Paulo (exclui a Capital),28
ESTUPRO,Jun,2021,Grande São Paulo (exclui a Capital),45
ESTUPRO,Jul,2021,Grande São Paulo (exclui a Capital),32
ESTUPRO,Ago,2021,Grande São Paulo (exclui a Capital),39
ESTUPRO,Set,2021,Grande São Paulo (exclui a Capital),41
ESTUPRO,Out,2021,Grande São Paulo (exclui a Capital),25
ESTUPRO,Nov,2021,Grande São Paulo (exclui a Capital),47
ESTUPRO,Dez,2021,Grande São Paulo (exclui a Capital),29
ESTUPRO DE VULNERÁVEL,Jan,2021,Grande São Paulo (exclui a Capital),169
ESTUPRO DE VULNERÁVEL,Fev,2021,Grande São Paulo (exclui a Capital),165
ESTUPRO DE VULNERÁVEL,Mar,2021,Grande São Paulo (exclui a Capital),187
ESTUPRO DE VULNERÁVEL,Abr,2021,Grande São Paulo (exclui a Capital),138
ESTUPRO DE VULNERÁVEL,Mai,2021,Grande São Paulo (exclui a Capital),138
ESTUPRO DE VULNERÁVEL,Jun,2021,Grande São Paulo (exclui a Capital),163
ESTUPRO DE VULNERÁVEL,Jul,2021,Grande São Paulo (exclui a Capital),145
ESTUPRO DE VULNERÁVEL,Ago,2021,Grande São Paulo (exclui a Capital),158
ESTUPRO DE VULNERÁVEL,Set,2021,Grande São Paulo (exclui a Capital),167
ESTUPRO DE VULNERÁVEL,Out,2021,Grande São Paulo (exclui a Capital),170
ESTUPRO DE VULNERÁVEL,Nov,2021,Grande São Paulo (exclui a Capital),160
ESTUPRO DE VULNERÁVEL,Dez,2021,Grande São Paulo (exclui a Capital),147
TOTAL DE ROUBO - OUTROS (1),Jan,2021,Grande São Paulo (exclui a Capital),4.686
TOTAL DE ROUBO - OUTROS (1),Fev,2021,Grande São Paulo (exclui a Capital),4.596
TOTAL DE ROUBO - OUTROS (1),Mar,2021,Grande São Paulo (exclui a Capital),4.315
TOTAL DE ROUBO - OUTROS (1),Abr,2021,Grande São Paulo (exclui a Capital),4.194
TOTAL DE ROUBO - OUTROS (1),Mai,2021,Grande São Paulo (exclui a Capital),4.449
TOTAL DE ROUBO - OUTROS (1),Jun,2021,Grande São Paulo (exclui a Capital),4.383
TOTAL DE ROUBO - OUTROS (1),Jul,2021,Grande São Paulo (exclui a Capital),4.786
TOTAL DE ROUBO - OUTROS (1),Ago,2021,Grande São Paulo (exclui a Capital),4.762
TOTAL DE ROUBO - OUTROS (1),Set,2021,Grande São Paulo (exclui a Capital),4.560
TOTAL DE ROUBO - OUTROS (1),Out,2021,Grande São Paulo (exclui a Capital),4.449
TOTAL DE ROUBO - OUTROS (1),Nov,2021,Grande São Paulo (exclui a Capital),4.662
TOTAL DE ROUBO - OUTROS (1),Dez,2021,Grande São Paulo (exclui a Capital),4.633
ROUBO - OUTROS,Jan,2021,Grande São Paulo (exclui a Capital),4.493
ROUBO - OUTROS,Fev,2021,Grande São Paulo (exclui a Capital),4.446
ROUBO - OUTROS,Mar,2021,Grande São Paulo (exclui a Capital),4.134
ROUBO - OUTROS,Abr,2021,Grande São Paulo (exclui a Capital),4.029
ROUBO - OUTROS,Mai,2021,Grande São Paulo (exclui a Capital),4.297
ROUBO - OUTROS,Jun,2021,Grande São Paulo (exclui a Capital),4.228
ROUBO - OUTROS,Jul,2021,Grande São Paulo (exclui a Capital),4.644
ROUBO - OUTROS,Ago,2021,Grande São Paulo (exclui a Capital),4.626
ROUBO - OUTROS,Set,2021,Grande São Paulo (exclui a Capital),4.417
ROUBO - OUTROS,Out,2021,Grande São Paulo (exclui a Capital),4.281
ROUBO - OUTROS,Nov,2021,Grande São Paulo (exclui a Capital),4.460
ROUBO - OUTROS,Dez,2021,Grande São Paulo (exclui a Capital),4.423
ROUBO DE VEÍCULO,Jan,2021,Grande São Paulo (exclui a Capital),835
ROUBO DE VEÍCULO,Fev,2021,Grande São Paulo (exclui a Capital),784
ROUBO DE VEÍCULO,Mar,2021,Grande São Paulo (exclui a Capital),824
ROUBO DE VEÍCULO,Abr,2021,Grande São Paulo (exclui a Capital),692
ROUBO DE VEÍCULO,Mai,2021,Grande São Paulo (exclui a Capital),862
ROUBO DE VEÍCULO,Jun,2021,Grande São Paulo (exclui a Capital),836
ROUBO DE VEÍCULO,Jul,2021,Grande São Paulo (exclui a Capital),844
ROUBO DE VEÍCULO,Ago,2021,Grande São Paulo (exclui a Capital),960
ROUBO DE VEÍCULO,Set,2021,Grande São Paulo (exclui a Capital),994
ROUBO DE VEÍCULO,Out,2021,Grande São Paulo (exclui a Capital),1.040
ROUBO DE VEÍCULO,Nov,2021,Grande São Paulo (exclui a Capital),1.135
ROUBO DE VEÍCULO,Dez,2021,Grande São Paulo (exclui a Capital),1.235
ROUBO A BANCO,Jan,2021,Grande São Paulo (exclui a Capital),0
ROUBO A BANCO,Fev,2021,Grande São Paulo (exclui a Capital),0
ROUBO A BANCO,Mar,2021,Grande São Paulo (exclui a Capital),1
ROUBO A BANCO,Abr,2021,Grande São Paulo (exclui a Capital),0
ROUBO A BANCO,Mai,2021,Grande São Paulo (exclui a Capital),0
ROUBO A BANCO,Jun,2021,Grande São Paulo (exclui a Capital),0
ROUBO A BANCO,Jul,2021,Grande São Paulo (exclui a Capital),0
ROUBO A BANCO,Ago,2021,Grande São Paulo (exclui a Capital),0
ROUBO A BANCO,Set,2021,Grande São Paulo (exclui a Capital),0
ROUBO A BANCO,Out,2021,Grande São Paulo (exclui a Capital),0
ROUBO A BANCO,Nov,2021,Grande São Paulo (exclui a Capital),0
ROUBO A BANCO,Dez,2021,Grande São Paulo (exclui a Capital),1
ROUBO DE CARGA,Jan,2021,Grande São Paulo (exclui a Capital),193
ROUBO DE CARGA,Fev,2021,Grande São Paulo (exclui a Capital),150
ROUBO DE CARGA,Mar,2021,Grande São Paulo (exclui a Capital),180
ROUBO DE CARGA,Abr,2021,Grande São Paulo (exclui a Capital),165
ROUBO DE CARGA,Mai,2021,Grande São Paulo (exclui a Capital),152
ROUBO DE CARGA,Jun,2021,Grande São Paulo (exclui a Capital),155
ROUBO DE CARGA,Jul,2021,Grande São Paulo (exclui a Capital),142
ROUBO DE CARGA,Ago,2021,Grande São Paulo (exclui a Capital),136
ROUBO DE CARGA,Set,2021,Grande São Paulo (exclui a Capital),143
ROUBO DE CARGA,Out,2021,Grande São Paulo (exclui a Capital),168
ROUBO DE CARGA,Nov,2021,Grande São Paulo (exclui a Capital),202
ROUBO DE CARGA,Dez,2021,Grande São Paulo (exclui a Capital),209
FURTO - OUTROS,Jan,2021,Grande São Paulo (exclui a Capital),5.057
FURTO - OUTROS,Fev,2021,Grande São Paulo (exclui a Capital),5.214
FURTO - OUTROS,Mar,2021,Grande São Paulo (exclui a Capital),4.941
FURTO - OUTROS,Abr,2021,Grande São Paulo (exclui a Capital),4.901
FURTO - OUTROS,Mai,2021,Grande São Paulo (exclui a Capital),5.474
FURTO - OUTROS,Jun,2021,Grande São Paulo (exclui a Capital),5.483
FURTO - OUTROS,Jul,2021,Grande São Paulo (exclui a Capital),5.741
FURTO - OUTROS,Ago,2021,Grande São Paulo (exclui a Capital),6.279
FURTO - OUTROS,Set,2021,Grande São Paulo (exclui a Capital),5.972
FURTO - OUTROS,Out,2021,Grande São Paulo (exclui a Capital),6.576
FURTO - OUTROS,Nov,2021,Grande São Paulo (exclui a Capital),6.634
FURTO - OUTROS,Dez,2021,Grande São Paulo (exclui a Capital),6.561
FURTO DE VEÍCULO,Jan,2021,Grande São Paulo (exclui a Capital),1.410
FURTO DE VEÍCULO,Fev,2021,Grande São Paulo (exclui a Capital),1.560
FURTO DE VEÍCULO,Mar,2021,Grande São Paulo (exclui a Capital),1.483
FURTO DE VEÍCULO,Abr,2021,Grande São Paulo (exclui a Capital),1.419
FURTO DE VEÍCULO,Mai,2021,Grande São Paulo (exclui a Capital),1.635
FURTO DE VEÍCULO,Jun,2021,Grande São Paulo (exclui a Capital),1.664
FURTO DE VEÍCULO,Jul,2021,Grande São Paulo (exclui a Capital),1.765
FURTO DE VEÍCULO,Ago,2021,Grande São Paulo (exclui a Capital),1.874
FURTO DE VEÍCULO,Set,2021,Grande São Paulo (exclui a Capital),1.830
FURTO DE VEÍCULO,Out,2021,Grande São Paulo (exclui a Capital),1.937
FURTO DE VEÍCULO,Nov,2021,Grande São Paulo (exclui a Capital),1.883
FURTO DE VEÍCULO,Dez,2021,Grande São Paulo (exclui a Capital),1.562
HOMICÍDIO DOLOSO (2),Jan,2020,Grande São Paulo (exclui a Capital),59
HOMICÍDIO DOLOSO (2),Fev,2020,Grande São Paulo (exclui a Capital),48
HOMICÍDIO DOLOSO (2),Mar,2020,Grande São Paulo (exclui a Capital),67
HOMICÍDIO DOLOSO (2),Abr,2020,Grande São Paulo (exclui a Capital),64
HOMICÍDIO DOLOSO (2),Mai,2020,Grande São Paulo (exclui a Capital),53
HOMICÍDIO DOLOSO (2),Jun,2020,Grande São Paulo (exclui a Capital),56
HOMICÍDIO DOLOSO (2),Jul,2020,Grande São Paulo (exclui a Capital),39
HOMICÍDIO DOLOSO (2),Ago,2020,Grande São Paulo (exclui a Capital),40
HOMICÍDIO DOLOSO (2),Set,2020,Grande São Paulo (exclui a Capital),56
HOMICÍDIO DOLOSO (2),Out,2020,Grande São Paulo (exclui a Capital),53
HOMICÍDIO DOLOSO (2),Nov,2020,Grande São Paulo (exclui a Capital),54
HOMICÍDIO DOLOSO (2),Dez,2020,Grande São Paulo (exclui a Capital),53
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jan,2020,Grande São Paulo (exclui a Capital),63
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Fev,2020,Grande São Paulo (exclui a Capital),49
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mar,2020,Grande São Paulo (exclui a Capital),68
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Abr,2020,Grande São Paulo (exclui a Capital),65
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Mai,2020,Grande São Paulo (exclui a Capital),56
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jun,2020,Grande São Paulo (exclui a Capital),60
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Jul,2020,Grande São Paulo (exclui a Capital),41
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Ago,2020,Grande São Paulo (exclui a Capital),41
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Set,2020,Grande São Paulo (exclui a Capital),58
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Out,2020,Grande São Paulo (exclui a Capital),56
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Nov,2020,Grande São Paulo (exclui a Capital),63
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),Dez,2020,Grande São Paulo (exclui a Capital),54
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2020,Grande São Paulo (exclui a Capital),0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2020,Grande São Paulo (exclui a Capital),0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2020,Grande São Paulo (exclui a Capital),0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2020,Grande São Paulo (exclui a Capital),0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2020,Grande São Paulo (exclui a Capital),0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2020,Grande São Paulo (exclui a Capital),1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2020,Grande São Paulo (exclui a Capital),0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2020,Grande São Paulo (exclui a Capital),1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2020,Grande São Paulo (exclui a Capital),1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2020,Grande São Paulo (exclui a Capital),0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2020,Grande São Paulo (exclui a Capital),1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2020,Grande São Paulo (exclui a Capital),2
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jan,2020,Grande São Paulo (exclui a Capital),0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Fev,2020,Grande São Paulo (exclui a Capital),0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mar,2020,Grande São Paulo (exclui a Capital),0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Abr,2020,Grande São Paulo (exclui a Capital),0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Mai,2020,Grande São Paulo (exclui a Capital),0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jun,2020,Grande São Paulo (exclui a Capital),1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Jul,2020,Grande São Paulo (exclui a Capital),0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Ago,2020,Grande São Paulo (exclui a Capital),1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Set,2020,Grande São Paulo (exclui a Capital),1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Out,2020,Grande São Paulo (exclui a Capital),0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Nov,2020,Grande São Paulo (exclui a Capital),2
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,Dez,2020,Grande São Paulo (exclui a Capital),2
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jan,2020,Grande São Paulo (exclui a Capital),31
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Fev,2020,Grande São Paulo (exclui a Capital),27
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mar,2020,Grande São Paulo (exclui a Capital),38
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Abr,2020,Grande São Paulo (exclui a Capital),28
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Mai,2020,Grande São Paulo (exclui a Capital),38
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jun,2020,Grande São Paulo (exclui a Capital),39
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Jul,2020,Grande São Paulo (exclui a Capital),40
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Ago,2020,Grande São Paulo (exclui a Capital),33
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Set,2020,Grande São Paulo (exclui a Capital),34
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Out,2020,Grande São Paulo (exclui a Capital),39
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Nov,2020,Grande São Paulo (exclui a Capital),38
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,Dez,2020,Grande São Paulo (exclui a Capital),39
HOMICÍDIO CULPOSO OUTROS,Jan,2020,Grande São Paulo (exclui a Capital),1
HOMICÍDIO CULPOSO OUTROS,Fev,2020,Grande São Paulo (exclui a Capital),20
HOMICÍDIO CULPOSO OUTROS,Mar,2020,Grande São Paulo (exclui a Capital),3
HOMICÍDIO CULPOSO OUTROS,Abr,2020,Grande São Paulo (exclui a Capital),2
HOMICÍDIO CULPOSO OUTROS,Mai,2020,Grande São Paulo (exclui a Capital),2
HOMICÍDIO CULPOSO OUTROS,Jun,2020,Grande São Paulo (exclui a Capital),4
HOMICÍDIO CULPOSO OUTROS,Jul,2020,Grande São Paulo (exclui a Capital),4
HOMICÍDIO CULPOSO OUTROS,Ago,2020,Grande São Paulo (exclui a Capital),4
HOMICÍDIO CULPOSO OUTROS,Set,2020,Grande São Paulo (exclui a Capital),0
HOMICÍDIO CULPOSO OUTROS,Out,2020,Grande São Paulo (exclui a Capital),2
HOMICÍDIO CULPOSO OUTROS,Nov,2020,Grande São Paulo (exclui a Capital),2
HOMICÍDIO CULPOSO OUTROS,Dez,2020,Grande São Paulo (exclui a Capital),1
TENTATIVA DE HOMICÍDIO,Jan,2020,Grande São Paulo (exclui a Capital),44
TENTATIVA DE HOMICÍDIO,Fev,2020,Grande São Paulo (exclui a Capital),41
TENTATIVA DE HOMICÍDIO,Mar,2020,Grande São Paulo (exclui a Capital),52
TENTATIVA DE HOMICÍDIO,Abr,2020,Grande São Paulo (exclui a Capital),44
TENTATIVA DE HOMICÍDIO,Mai,2020,Grande São Paulo (exclui a Capital),37
TENTATIVA DE HOMICÍDIO,Jun,2020,Grande São Paulo (exclui a Capital),48
TENTATIVA DE HOMICÍDIO,Jul,2020,Grande São Paulo (exclui a Capital),34
TENTATIVA DE HOMICÍDIO,Ago,2020,Grande São Paulo (exclui a Capital),50
TENTATIVA DE HOMICÍDIO,Set,2020,Grande São Paulo (exclui a Capital),40
TENTATIVA DE HOMICÍDIO,Out,2020,Grande São Paulo (exclui a Capital),46
TENTATIVA DE HOMICÍDIO,Nov,2020,Grande São Paulo (exclui a Capital),62
TENTATIVA DE HOMICÍDIO,Dez,2020,Grande São Paulo (exclui a Capital),59
LESÃO CORPORAL SEGUIDA DE MORTE,Jan,2020,Grande São Paulo (exclui a Capital),4
LESÃO CORPORAL SEGUIDA DE MORTE,Fev,2020,Grande São Paulo (exclui a Capital),1
LESÃO CORPORAL SEGUIDA DE MORTE,Mar,2020,Grande São Paulo (exclui a Capital),6
LESÃO CORPORAL SEGUIDA DE MORTE,Abr,2020,Grande São Paulo (exclui a Capital),1
LESÃO CORPORAL SEGUIDA DE MORTE,Mai,2020,Grande São Paulo (exclui a Capital),2
LESÃO CORPORAL SEGUIDA DE MORTE,Jun,2020,Grande São Paulo (exclui a Capital),0
LESÃO CORPORAL SEGUIDA DE MORTE,Jul,2020,Grande São Paulo (exclui a Capital),3
LESÃO CORPORAL SEGUIDA DE MORTE,Ago,2020,Grande São Paulo (exclui a Capital),1
LESÃO CORPORAL SEGUIDA DE MORTE,Set,2020,Grande São Paulo (exclui a Capital),3
LESÃO CORPORAL SEGUIDA DE MORTE,Out,2020,Grande São Paulo (exclui a Capital),0
LESÃO CORPORAL SEGUIDA DE MORTE,Nov,2020,Grande São Paulo (exclui a Capital),1
LESÃO CORPORAL SEGUIDA DE MORTE,Dez,2020,Grande São Paulo (exclui a Capital),1
LESÃO CORPORAL DOLOSA,Jan,2020,Grande São Paulo (exclui a Capital),1.768
LESÃO CORPORAL DOLOSA,Fev,2020,Grande São Paulo (exclui a Capital),1.697
LESÃO CORPORAL DOLOSA,Mar,2020,Grande São Paulo (exclui a Capital),1.442
LESÃO CORPORAL DOLOSA,Abr,2020,Grande São Paulo (exclui a Capital),1.210
LESÃO CORPORAL DOLOSA,Mai,2020,Grande São Paulo (exclui a Capital),1.307
LESÃO CORPORAL DOLOSA,Jun,2020,Grande São Paulo (exclui a Capital),1.483
LESÃO CORPORAL DOLOSA,Jul,2020,Grande São Paulo (exclui a Capital),1.675
LESÃO CORPORAL DOLOSA,Ago,2020,Grande São Paulo (exclui a Capital),1.682
LESÃO CORPORAL DOLOSA,Set,2020,Grande São Paulo (exclui a Capital),1.865
LESÃO CORPORAL DOLOSA,Out,2020,Grande São Paulo (exclui a Capital),1.813
LESÃO CORPORAL DOLOSA,Nov,2020,Grande São Paulo (exclui a Capital),1.832
LESÃO CORPORAL DOLOSA,Dez,2020,Grande São Paulo (exclui a Capital),1.786
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jan,2020,Grande São Paulo (exclui a Capital),736
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Fev,2020,Grande São Paulo (exclui a Capital),617
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mar,2020,Grande São Paulo (exclui a Capital),571
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Abr,2020,Grande São Paulo (exclui a Capital),359
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Mai,2020,Grande São Paulo (exclui a Capital),419
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jun,2020,Grande São Paulo (exclui a Capital),472
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Jul,2020,Grande São Paulo (exclui a Capital),577
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Ago,2020,Grande São Paulo (exclui a Capital),652
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Set,2020,Grande São Paulo (exclui a Capital),682
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Out,2020,Grande São Paulo (exclui a Capital),760
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Nov,2020,Grande São Paulo (exclui a Capital),785
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,Dez,2020,Grande São Paulo (exclui a Capital),728
LESÃO CORPORAL CULPOSA - OUTRAS,Jan,2020,Grande São Paulo (exclui a Capital),65
LESÃO CORPORAL CULPOSA - OUTRAS,Fev,2020,Grande São Paulo (exclui a Capital),40
LESÃO CORPORAL CULPOSA - OUTRAS,Mar,2020,Grande São Paulo (exclui a Capital),39
LESÃO CORPORAL CULPOSA - OUTRAS,Abr,2020,Grande São Paulo (exclui a Capital),22
LESÃO CORPORAL CULPOSA - OUTRAS,Mai,2020,Grande São Paulo (exclui a Capital),42
LESÃO CORPORAL CULPOSA - OUTRAS,Jun,2020,Grande São Paulo (exclui a Capital),46
LESÃO CORPORAL CULPOSA - OUTRAS,Jul,2020,Grande São Paulo (exclui a Capital),50
LESÃO CORPORAL CULPOSA - OUTRAS,Ago,2020,Grande São Paulo (exclui a Capital),47
LESÃO CORPORAL CULPOSA - OUTRAS,Set,2020,Grande São Paulo (exclui a Capital),41
LESÃO CORPORAL CULPOSA - OUTRAS,Out,2020,Grande São Paulo (exclui a Capital),41
LESÃO CORPORAL CULPOSA - OUTRAS,Nov,2020,Grande São Paulo (exclui a Capital),46
LESÃO CORPORAL CULPOSA - OUTRAS,Dez,2020,Grande São Paulo (exclui a Capital),59
LATROCÍNIO,Jan,2020,Grande São Paulo (exclui a Capital),1
LATROCÍNIO,Fev,2020,Grande São Paulo (exclui a Capital),2
LATROCÍNIO,Mar,2020,Grande São Paulo (exclui a Capital),6
LATROCÍNIO,Abr,2020,Grande São Paulo (exclui a Capital),3
LATROCÍNIO,Mai,2020,Grande São Paulo (exclui a Capital),1
LATROCÍNIO,Jun,2020,Grande São Paulo (exclui a Capital),2
LATROCÍNIO,Jul,2020,Grande São Paulo (exclui a Capital),1
LATROCÍNIO,Ago,2020,Grande São Paulo (exclui a Capital),5
LATROCÍNIO,Set,2020,Grande São Paulo (exclui a Capital),6
LATROCÍNIO,Out,2020,Grande São Paulo (exclui a Capital),3
LATROCÍNIO,Nov,2020,Grande São Paulo (exclui a Capital),0
LATROCÍNIO,Dez,2020,Grande São Paulo (exclui a Capital),4
Nº DE VÍTIMAS EM LATROCÍNIO,Jan,2020,Grande São Paulo (exclui a Capital),1
Nº DE VÍTIMAS EM LATROCÍNIO,Fev,2020,Grande São Paulo (exclui a Capital),2
Nº DE VÍTIMAS EM LATROCÍNIO,Mar,2020,Grande São Paulo (exclui a Capital),6
Nº DE VÍTIMAS EM LATROCÍNIO,Abr,2020,Grande São Paulo (exclui a Capital),3
Nº DE VÍTIMAS EM LATROCÍNIO,Mai,2020,Grande São Paulo (exclui a Capital),1
Nº DE VÍTIMAS EM LATROCÍNIO,Jun,2020,Grande São Paulo (exclui a Capital),2
